review_id,user_id,business_id,review_count_user,text,average_stars_user,yelping_days,useful,funny,cool,fans,Cluster
kgbfWe_ML_bTRO3w7W-26g,ULn8H4qOi30y39_M71uC6g,NQhyMw8SOU1HB-V9X52CTg,2,"This is the WORST dealership on the planet. If you are considering buying a Chevy, and this is your only option for dealerships, then do not buy a Chevy.  They honestly spoil the Chevrolet name.  Horrible service, horrible communicators, horrible quality, absolutely the worst in every way.",2.33,4985,1,0,0,0,1
Kq1kxWieQbaqL_jcSgar8w,E-6w6KO6755TNlcAHvwD8w,5ItgryJvadUrKVljjJ8l4g,2,Best and most authentic Mexican food in Fishtown/Northern Liberties BY FAR. Their chicken tacos are amazing.,5.0,1828,0,0,0,0,0
G3YlvJVbNIPrO5_0PpExtg,szdxFu1LcIpNmlCPhf-oeg,DLasGNHo7wicO4XlEy5QyA,5,"If I were a 60 year old asian man, i would absolutely marry Kimmy, shes the best",4.4,4841,6,5,4,0,0
MtwHgOZ8PYQIYQbB4LJwGQ,rPpnNrC9eUxIxOXgZiEyLQ,x5zkOBa82aH9dsB8-ZUNNg,18,My favorite!!! Always fresh coffee!!! And the staff is amazing!!!! Happy hour 3-6 1$ coffees!! Can't beat that!!!!,3.83,3951,9,0,1,0,0
qaageDdACqQB_lgnFP0amw,8vtyRT27Zg3pGQj1kX469g,t-abv5g6bjbYwLerN_4VKw,2,The best Japanese restaurant in Tucson for sure! It's sad that I didn't finish trying every dish on the menu before I left Tucson.,5.0,3950,1,0,0,0,0
hcYEO89LwNKHRaR13At13g,bB-SstpeV8etrdon24aHmg,J0QQMuZkr7ee5ih1H19QsA,20,"Last night, EVEN while the GM wasn't there, my food was EXCELLENT!! Great turn around in my opinion. 

Thanks",1.85,3900,13,2,0,0,0
bPYc1fP_mdLg8mIAQ_a0nw,KVmgk5v6mHNpJ7OmCYjYTQ,fc5rutst3H7FkDyfgc5prQ,3,This is just a little spot in the mall but it has the best food!!! Love everything we have tried.,5.0,4704,2,0,0,0,0
XCQqjV4iTHRHhDVIVdCucQ,JYKo3zfMvxjUkzKRdjuwRQ,kZtl_NJjUnlIQgzFrBhXyQ,3,The sushi was good. The service was poor. We ordered take out and we're told it would be ready in 15-20 minutes. We ended up sitting around for 45 minutes before our rolls were ready. We would have appreciated more honest communication about the time it would take to make our order.,4.0,3961,0,0,0,0,0
ehgoG85SLOa5EWVG8X1fmQ,tZ13cahtX1R4LrMy-1BT6Q,xNZMbdl8ga_wjBPFMZOsyQ,106,"Just okay. I've had far better Mexican food in Tucson. The price is reasonable, but I won't go back anytime soon.",3.38,3946,20,64,3,2,1
eVYbJt6kpgAyFU5u1BBQLg,lkQcFOAzhSQRsrmYv4mp7A,Pghh8cqcQrgH0U4BCwzjQA,6,"Please put something on your business windows other than a giant sign saying ""OPEN,"" when it actually
Is not.",3.67,2527,0,0,0,0,1
VdF_jgrcRhOBzsqgyZRjvQ,b7X-_mcy2302RhvkgS28-w,6oWaOMzGPCe5fjZvINe6YQ,9,"ナッシュビルでの一番本格的な日本料理屋さんです。オーナーさんも日本人です。お菓子とかを販売してる小さなお店もあって、その店のおばぁちゃんはとっても親切で可愛いです
刺身は分厚くて、旨いです。",4.0,4999,0,0,0,0,1
9b96un9ABq-BsNlaOMHFow,44nCOpoqOpEjb02ltLrt9g,8SGNNp1JcTR41BWjZRLY8g,7,I have never had a more thorough exam in my life. So very nice & completely professional. The doctor went the extra mile to make sure I was going to have the right prescription. She answered all my questions & explained everything. I heartily recommend this office. You should not even think about going anywhere else.,3.43,1484,2,0,0,0,0
NdTxbIKrJQEtUZc9CiPe0w,STQyJjqMqLmZ0L9PpkmyDA,_KSRzh-ZxwKB3YcRlZQsGA,1,"This is the best place ever! It is so good and really cheap, best icecream I've ever had!",5.0,2933,0,0,0,0,0
oioY3mm1Y0LsFpNrX98HaQ,39eWhdUHyqFdMQQCMTtmAg,-zzAC2cpeUbr9QTwy59yvg,174,Great burgers and fries. Wendy's is on its way up and this particular location is nice and clean.,4.3,4741,114,28,29,3,0
82lykLxPkGUxgFQWGOMgcA,r1qZn_HWTjGM-50LIozfMQ,S8obO75HdAxvT0QPAMFqwg,43,"A Full Plate Catered my sons wedding with 66 meals on 10-30-10.
Our guests raved about the food. No one but the Bride & Groom were vegetarian, and everybody loved it!  The food was great quality, set up was fast and on time. I would use them again without hesitation!",3.08,5579,71,5,8,2,1
qNJsklOIo2T-1y3fremDxw,_ijW8wAL-7_I25B7RIiyFA,oStlT0wrFk930TSKgVKRbQ,9,Phenomenal auto mechanics.  Incredibly kind and honest and knowledgeable.  A real gem of a place.,2.7,4546,19,4,1,0,0
UhXH8v215_Z6YApvpouDwQ,xaQONQlWIhTSo-F9YI-uuQ,s3Soh7TIr8Q91apBqI3e9w,110,I need LOTS of drinks to not think about  worms in my food!! I'm hungry but scared to eat anything!! I love George's food!! No problems here!!,3.53,4096,88,24,24,5,0
v7nvCpMEB4XkB9dWVZ2cFQ,Xu3JnwfKAqEHjVaqbCgNAA,NH32wQkXTkPauNAj5EFleA,56,Had a great time at this bar. Bartenders were friendly. Security guys were cool. Drinks were priced nicely. I'd come here again.,2.75,5277,22,5,4,0,1
cmWaT5_GgY32OF0XK99Sbw,Ne3DSl7bmpvjqEeXD2BQ9A,dUAw3a1UQq5ojCLq8JM7IQ,139,This Burger King was recently remodeled and is very nice on the inside.  The service is generally pretty quick and we are in and out in no time.  The food is typically comes out hot and fresh.  There had been a couple of occasions where we've had to return the food. Overall food BK.,3.9,4962,126,13,64,16,1
vXzTNeLfEqxCZTfX8UFFFA,zZRE8S7Lz4oHUmq63CbWcw,ut9lc20Dq7tUH0tZMKic1w,29,The employees are very nice.. but the inside of this place smells like POOP... could be from all the homeless people who like to lounge around there.. This mcdonalds never seems to have anything.. no parfaits no frapees.... no items with chicken ?? Poorly run and the drive thru takes forever,3.22,3417,27,5,5,0,1
vz-UFG83jm5ONKUi8-f4Aw,O3bUEeY8Lc4-IVJ7RCM9cA,mqWo3f6nt7hkqM1OSLga0A,12,Clean store quick service and tasty food we ordered the new bacon portabella melt combo it was huge and delicious,4.17,4875,18,2,5,0,0
svrHQVsfmpSOeFOfqOeBgg,Xchy08Og1RkbyTxLUU1OuA,46fEorqn2nVbxdclHdHdKg,6,"Excellent service, excellent food, wonderful view. The filet mignon is unmatched anywhere in this area. Great date night.",2.57,3997,3,0,0,0,0
C6rRy46LifJrhlubdeUcJw,3MIrKQ0xGRKJ0tizxT9MCQ,FQskkrIuNMKRCQJuokI8gQ,181,"Jeni is fun work for and her staff has the smiles on their faces to prove it.  I was so impressed with their attitude and willingness to help that the ice cream could have not even been good (which it is delicious) and I wouldn't have noticed.  Creative flavors and smiling staff makes this place a ""must"" in Nashville!",3.72,5215,81,32,28,6,1
_KFii0TP6gpJzlQnw3BXWw,m1e5h55T_VsDHcBznBy3Ug,LnQRfj3pPz0369stRnwUWw,2,"Amazing, amazing, amazing!!!
Don't even hesitate for a second...come, eat & enjoy! :)",5.0,4729,0,0,0,1,0
7LqMG_vxQQgOtbIKSXRuwA,XiKeJ25KyZgIvRoVRpgZDA,GsOc2dLx08yIdTyGVggy3A,12,"I have eaten here about 5 times and every time the food has been delicious, fresh and overall fantastic! I can't say enough about it. The service is wonderful and quick. It is a hidden gem in Yardley and they have great lunches as well as dinners. Dining outside is also a nice feature.  It's worth your while to go!",1.77,4496,32,2,1,0,0
fqMe8sKy7vWOKzUDyXkpiw,3A6d8nanLd0JV3d9dEMTgg,bbo8Wzh3LFrysrdaLzufsg,151,"It's Dunkin Donuts so you know what to expect (typical South Asian owner/operators, nice folks), except this Dunkin Donuts is also part of a ridiculously overpriced gas station. Coffee and donut prices are what they are but when it comes to their gas they are price gougers (2 star ding for ripping off people). I go elsewhere..",3.07,5485,238,56,44,6,1
L5BfM8rDg3adpSpadwAz7w,9CJ9Rh3ItDsIlZ0tjgsnGA,p7tSGmWpFV246aYhwODgBg,5,The sushi was soo good! I loved the wide variety of rolls offered and they were good sized portions. Super delicious!,2.8,3218,8,0,0,0,0
rUM08TSUUXJ5nAQCR_0e2g,_8dQMU97dBQH5fFZ6hTJgw,ktxiQja3uQ5yi7CBr1nz1w,28,nice place to stay with a pretty good breakfast staff is very helpful and friendly with a great indoor pool,1.86,4756,22,3,5,1,0
U62gBkLodOrg63gag3ulrA,3IbUsmuRiC40dcnej8WQvw,zAhDliPU8xRGGpF17n_lvw,9,"2.5 hours for an oil change! I had an appointment scheduled! When I asked to speak with manager, he was gone for the day. Absurd, first and last time I come here. If I wouldn't of asked it would of been longer. Ridiculous, this was at Cerritos location x( you thought jiffy lube was bad! This place suggests extreme car repairs.",3.22,5451,24,3,0,0,1
5ta29IFoJUczWAO729Lf6Q,vaTuZ4LwT0gCYdhAByp3ww,EPkF-beh6gg_s3HtlAdfiw,9,"Best sushi in Santa Barbara, best affordable sushi in Santa Barbara and the best service in Santa Barbara.....",3.44,3152,1,0,1,0,0
E8ahAou0NPO3zSbK2cUuHg,WcJeZWHcuRYcSJPLeYFUdA,hdlhRIO3FNwLqGLCexp8bA,11,Great selection and right next to where I live so that is great! However some of their employees are rude and angry and really annoying to deal with. If you are going to hire micro managing assholes then get me a self checkout so I don't have to deal with them,3.59,2382,3,1,1,0,0
UF_en3Qmk-6gznCMuAkBLg,Zsucq1c-sjuGxs5jZuUEEg,GPe-7Tvr_of8-JirusJ6hw,253,"It's not my favourite pizza place in town. But in a pinch, and especially when it's getting late and other places are closed, Boston Pizza is fine.  I like the Zorba the Greek pizza - tomatoes, olives, onions, bell peppers, feta and mozzarella.  Very satisfying when you're very hungry.",3.73,5567,817,221,365,14,1
ANuSJgGYQ9o7Gwlm17t2FA,u2_R331INAxr7KZQ1uf1BA,Hi2ADMI1_BEahkXRP4lcjg,3,"I ordered the duck and got chicken. Half of the chicken was cold. Totally feel ripped off
Will never come back to this place",2.67,3653,3,0,1,0,1
sh6Z6-k7YwndAEGiax1aGw,Qew3MOY9EIGwv065w_e5DQ,7Xs44M4gmghxrJgU_xzppg,10,Y'all lit as a bih drinks are bus employees are dumb lit except for Lindsay and brandy but other than that keep doing y'all,2.2,3795,7,3,0,0,0
EptZ0ym92JkqdpVRmVaU1A,UPTJoztvmh_0s-XTMVsUwQ,xgJMQq0uVY4KB9EfnccXzg,95,"It's fine, but it can suck getting into the parking lot because the drive thru line can get backed up all the way to the entrance point on the road.  And getting out can suck too if what you want to do is turn left at the light on Ulmerton.  Just makes the place not worth it.",2.76,2472,25,7,8,0,1
PwSEjKL5-Ealhk3XXnPlrg,e8nx8PB-mNgRtr753o9pjA,RQfr2bN098xUzYyO0o-BOQ,75,"Ordered their special pizza-best pizza I have ever had-really. The crust was perfectly cooked, really tasted great!!! Lots of toppings and real cheese.",2.66,4699,127,39,13,0,0
nNuxtzuoDCLt85WvijgQjQ,zGFI6Mr1fjaNHRn2_4k8Qw,H_kpPq7hIwr8UTWU8Cw8TQ,1,"Amazing food, drinks and staff! So fresh! I recommend the Taco Trio and classic margs!",5.0,2406,0,0,0,0,0
GyoeN3l7lbF1iQ7neoz6uQ,BYpyPmJp1Q9jFX6O7LwUNg,hRoAl3MoV3_D9W9Vi7x3ZA,11,"Great prices, service, atmosphere but above all amazing food.",2.65,4826,16,3,1,3,0
bxIj48BpmHKri74Rn1A7LA,Kp-kHwfrOuXT3CSSQdQkbw,n5i09tgSuzv9ZeIN9Qe5oQ,3,"Not that impressed honestly. The atmosphere is great and all but the food comes in VERY small portions, and it's only mediocre in flavor. The price of the food definitely doesn't fit the quality. The servers seemed as if they belonged to a frat house instead of a fine dining restaurant.",4.0,3681,0,0,0,0,1
4jy4dpJhYFBK63Bn5WA7Cw,br0K54TTLS8pabvfYvvZPA,GC75ZzoLxsfeKyk7vA3pXA,3,I love in an out! They are fast efficient and their prices are very reasonable. A young staff is also responsible quick and friendly,5.0,2368,0,0,0,0,1
k7wiXyfKgp0MoE_s3H414Q,-pRqFkHfBUWNW8AgDJVrHQ,BfxzDqkYgFRwsLhCCVL4vw,38,Only repro vet in the valley. Generally pretty good. Until you need to schedule a surgery on Saturday and they change your time a couple times. No apology no let's figure this out. Nothing. Had to cancel the trip to the zoo with my son. Unfortunate. Felt like their time was more valuable than mine.,2.26,4120,114,41,15,1,1
3_6V5qKu3UZn3M3VBtdqIw,v3AdJiPaVFzKgE1MeEgYZQ,9Jdg1BCcqiSWUEszAc9BOQ,7,"Best pizza from our Jersey guys 

They always know what they ate doing! 
Thanks guys see you Friday !",2.2,5641,5,1,1,0,0
J1RLE0W9l8UimW9tPDY3xg,uKMC-Ecd05CL--evvw5yUw,lKU_kljhbEQKIPaM1Zbqiw,1,The service was great the food was really well done and loved the atmosphere Small place but worth the way,5.0,2006,0,0,0,0,0
185WpYgNLoyuiMXq6aaIrQ,LWOZqrCaEtqqxwngmJCe1Q,clwjLY7PdYJpe7IP9lrqEw,1,"Margaritas are good, but food wise, Taco Bell is better. Please drive 3 hours to Texas and try Pappasitios for fresh Mexican food.",1.0,3375,0,0,0,0,0
B3EME-92i9rl0almlodlcg,yelLiiJQfMxk-zcrahuQlw,lzd8C9rmc4_5tmmnbq_7Lw,16,Best pizza in the area excellent crust sauce cheese and toppings nice staff too :) worth it must try!!,3.0,3345,10,0,4,1,0
pEglC0g77N119YFP2k8ZMA,OExV6f2fiBE-14ERGfgJQw,e-KXrmLR0s5BQZpQozrUrw,15,"I don't trust this place. They got a diagnosis wrong by saying the main belt needed replacing. It didn't 
..",3.82,4431,9,1,0,0,1
99jZRAu26bXwunXHcmEFQw,_MknmtAEAPIhIk68t9vGrQ,qYZx4rolbMTL3a6LhcHdbA,38,"Where's Happy Harry?  I used to stop by often on my way to work, but the bottom line is that most of the employees are odd, borderline rude.  I've spoken to other locals and they agreed.  It's a small space, you just gotta have a nice employee there while you shop.",3.71,3600,37,18,14,0,0
Q37-_XnC3Td6jUSgZcrbWA,lNZl2JhzHPaeuwH1AoRxLA,ceOLiBDHKrc4flMXoGnfqQ,8,"Great food, charasmatic",4.5,5078,4,4,0,0,1
-RDchIc1G4DE0REiMPJKww,DSZd8_Sh43VgirrAjZR67g,-nlRc8jUpZ-IubCyvNq8xw,6,Amazing! I love the elite because you get the exterior and interior cleaned. Amazing!,4.29,4219,1,1,0,0,0
ShuvxVZtkkJ3z7d_y8fDFQ,fDUGpAEnLy9LvcmyrV_dcA,HVdFkjYtVw78kTZS9wQuEg,10,"1:  The two sisters are hot.
2:  The brother is friggin' awesome.",4.13,5033,6,7,4,0,0
b5BhA_uCKZcunOrUtM47xw,AiUDL5PRWZFdaDixqhSCog,H6ug0wi2X2pFJpqPYBFaRA,69,"I'm impressed. The room is nice. The linens are nice. The beds are comfy. The manager is on top of everything! 

The breakfast is on point. Scrambled eggs, potatoes O'Brien, bacon, doughnuts, pastries, bagels, regular and cinnamon waffles, big and small waffle griddles, yougurt, and 2 kinds of cereal.",3.68,5231,120,50,33,1,1
EyreyOrb_HDjnMvBIQzs9w,eAZUwzjJ1jU5ui242leeNQ,2h3SEwpI6fiuTF9mcN1S_Q,1,This place was nasty. Not worth it . I order tacos and they didn't taste good. The price wasn't worth it either too expensive.,1.0,2605,0,0,0,0,0
9EC7fr97er0iw62OWjFPEQ,eDdg9qTw-14KTJnZV3W9IA,1POtbVM_p3KqrYpCvGgtKQ,2,Friendly staff who is good with kids.   You always make my daughter feel special!,5.0,4442,0,0,0,0,1
IiAGLjqXAjmhmIdw-y1QqQ,G8_c-phB2uJ47Bz4_NsDyw,MB95qdTuKOtDUkv01Jl1Jw,2,"Had an appointment at 130pm.. they told me they will be with me shortly. Well an hour later they took my car back, as it's up on the lift thingy the 2 mechanics start arguing and screaming at eachother. Now another 30 mins I'm sitting here waiting for my oil change to be finished. Safe to say I will never be returning",3.0,2420,0,0,0,0,1
7_akhssMJ8NlpGB00o8Ztg,KroedjBCftUyS2xOqn2okg,fk1JfQQya1FZnXwEDURG0Q,3,"This is as good as Mexican food gets here in Tennessee! My wife and I are from Southern California/Arizona and we know good Mexican food. Come try this new reastaurant, you won't be disappointed.  The staff is knowledgeable and helpful,  take their recommendations!",2.33,2237,2,0,0,0,0
pRrfMI-TjmQyrCofqLiRsQ,150HMxNcnamvqVJ3UaGlvQ,ZngsxFOi6nobpDSjPigJ9A,21,Awesome food 99% awesome service (had one night with a trainee that wasn't stellar) but otherwise absolutely love this place. Get the wings!!!!,3.48,5405,12,2,5,0,1
Uqt6I7dT5grMdt_NUYyBLg,sTkJPmBKvQJcmpeBIPQJRA,ztHN2ByDLU1OiXK4hvTwBA,10,Tyler and his team are the only people I trust to work on my vehicles. I had issues on my M6 dealership blew me off and couldn't fix it. Tyler and his team was able to fix the issue no problem. He kept me informed with pictures and text for the 2 days they had my car of everything that was going on.,3.4,6106,3,0,0,0,1
TWFwuR5053qrECxGnzUUBA,pTr6iSehfftoWsLrwuphkg,uyXVm7lhbR26t5Jy20VYPg,13,Ridicously slow kitchen! Becoming habitually slow! This used to be our favorite  choice but this service has changed our opinion,3.62,3231,5,1,1,0,1
D_jH4SmwdSlNQ-1YPoLDWQ,kyclXVbx8Qpyt1Zq_inWxg,qVY0UO7I0rmkjubSplnBcw,98,It's not the best hotel you can stay in.  Items left in the room after check out seem to magically disappear because retrieval isn't happening. The restaurant there is awful so make sure you get out to experience good food. It definitely won't happen at Crabby Bill's.,3.07,5724,152,30,20,9,1
d0nzW9mLrzO8bQAO5Na9dQ,m4WHFa_nX0gJxWNvjg9FGw,HKdjDm9Ecimp4NIsPsy6bw,1,This is one of my favorite pizza restaurants. I strongly recommend the tarpon Greek Pizza and their garlic parmesan chicken wings,5.0,3264,1,0,1,0,0
actT-W_0r7cXUMiMB03L-A,FJzwVIBf834XD0zcEqY4Iw,JbxOWK2tMUkNmYPvjPBVoA,13,A perfect place for the older crowd. The music rocks and the dancing never stops. This is what your looking for.,4.79,5564,12,3,2,0,0
E12Ij6TAKIjAOKKSEJFv0Q,qwoIWMazWTk3lkfi_TkR0w,s0NYfUhZ4wa5c1c0EPdlRQ,15,Food was fantastic. Best mcdicks I've been to. Staff was friendly and place was super clean and also staffed well.,4.07,2254,1,0,1,0,0
sYZAtFT4ne9qelWo2QKFiw,5Hm3ISx11vb06UNTwnLoiQ,Kk8sIQGaYCA-SQjgDZ8pBw,20,"Fish was super delicious, extremely fresh and tender. The waiter was also very nice.",4.45,3779,18,0,5,0,1
Zw7q9JWGVJCFYul_DVktOw,g7LdDcTBK7yhBAENyOfoVQ,BCmVytJZ7bTt-LnxVdkRew,2,"Let the good times and the best flavors roll! If you haven't tried rolled ice cream let this be the best introduction to your pallet! If you love rolled ice cream and haven't been, what are you waiting for?! The atmosphere is family oriented, great staff, clean and the prices, Magnifique!",5.0,2435,0,0,0,0,0
VL6R0xefE99EbprrD8eo-w,7LRUzGYuAwYx-dp_IBXeSQ,DvFd-agmSZZZ6f-Yb9jmtA,5,"The sweetest staff and a very clean environment. Having this shop on campus has definitely brightened up my late nights of studying. The usual self serve frozen yogurt shop, but they always manage to have the best flavors! Try blueberry and cake batter blended. You won't regret it.",5.0,4117,5,0,2,0,0
B7oeSwODFQxrfQkGhl9plA,ea_hlUSUiwDA1DDCvOvsug,H6_5foPDTXokxm-rptLZdw,22,This place is great probably the nicest people you'll ever meet! Brinda and Charlisa are great people they've helped me out so much. They've gone way above and beyond just giving me a a place to stay by showing me some really great hospitality on top of  giving me great recommendations for food bars and ect,4.5,2367,10,1,2,0,1
u61OjfHZCx1X0hf56tueoQ,ZmmI-l5-LljFYLZE4tSm4g,ngN3yfabddV-YkTO6WI4_A,1,"Coffeehouse five is amazing . The coffee is great , and there is wonderful service . The workers are very friendly .",3.5,3260,0,0,0,0,0
Woro9wjbhb3_DKbcrUTYng,4eDz9d7cYBCu-ffWdQS4eA,lKU_kljhbEQKIPaM1Zbqiw,1,Best gnocchi my husband and I have ever had. The meatballs and spaghetti were also amazing. The atmosphere is perfect. Can't wait to go back.,5.0,2456,0,0,0,0,0
e94uwOiIDsNDooOGQcEGZA,jqg7rWPPVjBavt6yg3HQOg,aokmHGeXF6Q41Q5h7aU53Q,113,"Slow service and mediocre quality sushi. It's not bad, but it is not great either. Tuna and salmon were just okay. I am not sure how the restaurant was able to mess up scallop, but they managed to serve something that wasn't tasty or recognizable as scallop at all.",3.26,6312,130,38,28,0,0
KYpH8N7QE_m0M5668b9Dyg,iMijVMVixvkRyrlN_jK85Q,Pga8KxT1OlQJA7FWwSTHjA,36,"The Szechuan beef tastes like they cooked it in chemicals. The pepper steak had no taste at all. The teriyaki chicken had no flavor, like they put the unseasonal chicken on a grill and called it good. And the hot and sour soup was only hot and not sour. Overall 10/10 would not ever go to again. I've eaten army food that is better.",3.17,3856,23,6,1,1,0
ZXWjT-cCWTs2mVBt2F4GjA,3aAWjo8Xn_U_DDnM2oeLEg,HviAzkMvhZbyT8dUH9BkLQ,1,"Best sushi in Boise. Onolicious for sure. If visiting and looking for a great place to grind, this needs to be on your list.",5.0,1925,0,0,0,0,0
ynHoGPg6VnkLVlBLXDaGzg,iRnw773AZ5D_irn8sl-BCw,aCHS5pnDjChkHpFo4-EfKg,2,"Great food, great ambiance, great service.  the grilled calamari was fantastic, as was the lobster ravioli.",5.0,4758,0,0,0,0,0
sj-3O97JY62vVgYCG-kQrQ,Mt2iAEhoJw_-DTGVzHRuBA,64edlJc8so-YHdoEEya7Hw,2,"So nice, they moved and remodeled, everyone was great and got all my eye exam done quickly and sufficiently. Without a long wait at all",5.0,3276,0,0,0,0,0
yVyjBdSsOXq1_qbL7bD1Ig,sYZWGe7dOdS1vhzfARGAPA,RP8JKUeQHwz_aRYjmipokw,196,"I've been coming here off and on since they first opened, the donuts are fine but the service needs work.  I stopped going here for 3 months because the staff was very unfriendly and rude.  I decided to start going back to give it another try, different staff same bad customer service.",3.54,5477,289,63,108,8,1
f4BmyoJztFCqutU5gpjTWg,y7WczEjHHIbaC1vF0fu8UQ,AYx_fO1tdHWIqy6jtVXWaA,13,"good food, good service ... just too much sauce in my opinion. i could barely tell where my food was and where i should cut",4.21,2738,4,0,0,0,1
OwDSyAwQ0JFHCc26xODnUw,6u82x6PkhQD2zm6Qa3mxCw,pCUMtXfRIGeDtp3S5jjshQ,1071,"Had to do it.  Only been to the White Castle in Vegas, and I was so Vegas'd I didn't remember​ the taste.  

If you've been to Krystals you've had a White Castle.

Took over a 1/2 hour for 3 sliders.  Not kidding, and it was like 11:15 so not lunch or breakfast rush.",4.14,4045,1434,283,724,49,0
_HX7c5bG2nlKWWIWBN4q_A,GAYJtcALgtA4hrewA34rdg,m-EfDi7UBwdiEBm7NXqq3w,7,So the pizza was good but it wasn't great. And the price for a slice just isn't worth it to me. Maybe it's better if you get a whole pizza. But this was nothing special. Service was good they were all nice and they greeted me right when i walked in. I'll probably go back and give this place another shot just because of that.,4.0,3564,4,0,1,0,1
NvsSHFky3z48UqWBG8sXOQ,G2wdMz9lsayIEo36-lpUAQ,qV325HCv3cZKgdgkMJObNQ,1,The fans downstairs are vv unsettling. The over 7 foot crowd would totally be decapitated. Also anyone with mad hoppy hops. Also Giants.,3.0,3590,0,0,0,0,0
ZaQJi4qoMxw-i3x7J0Or4Q,cLivZsHxtHzMUJJ5treVmQ,YGdLTubcDfTdhQhyLL8LFQ,1,Great location. Home of the  jawstoo.com #1 voted charter boat in the area.convient to lots of great restaurants and activities,5.0,3733,0,0,0,0,0
VFVDN02zl3hUViFHmQXFmw,aeCpAiEQdRdbQaSSEu5ZXA,emjdC2WMxwdFIJbdYzdMzw,41,"We love this gym. Our whole family loves it! Warm, friendly, clean, great equipment, amazing staff!",2.88,3391,12,0,1,0,0
isl42V6xJUdlnlhEs7re5g,ZyswOOQ6PDSx9YWZgLNCug,uvG4QThFmQswhHCnPCGJyw,11,"Best Apple Fritter I've ever eaten. Croissant donut was good as well, and the blueberry cake donut was so-so, but the Apple Fritter was the shining gem here.",4.09,4163,12,0,3,0,1
Tr6olkXKKVlNfAa0R7jKNA,NyrWb-XZJhycDH3IsIsAbA,e9J0IWHyYGU-AcCqTQ7lSA,2,"This place is always amazing, one of the best sushi places in tampa. Dog ate my homework is a must. More people need to frequent this restaurant.",5.0,3672,0,0,0,0,0
tJ44Q9uOvw1xwDwqWZqIng,8VDJhcawHXZ7qq85hTkJEw,aU793VRm-r8g-rS0v_mzUg,34,They altered a formal gown for me for my son's wedding. They did a great job and had it ready when promised.,4.14,2820,5,2,4,0,1
9zD2X098YhFBIKmsqzu9gg,g8k7vRGfUORqqeuqru1WhA,ISFPX6auJZwFd1QQttcJew,32,Awesome place! Very nicely maintained. Have lived here for 5 years since they opened. Easy access to riverine and Philly and shopping in cherry hill without being on a major highway. Nice marina down in riverton. Bike ride in the summer along there are fun,4.69,3487,8,1,2,2,0
HwKFQTygL2eCib4kw3jGQw,UaLnvFwM3gt6dzGruTX9lQ,ehDMKoJUvrkU_y_2eSSiHg,24,"Hey, Chipole Restaurant fans!! You're missing out!! Meals are larger, more variety and more authentic all for the same price!! Tried Tinga, new favorite and Chorizo, another new favorite. Service was nice, wait staff friendly and helpful on both visits. Sooo00oo going back~",4.27,4203,27,7,10,2,0
Qha0oz0YlfqHq95eEqQVKg,lbAvceWo1hcq2ovW91zX9g,SuSJ2BGPOSj_3NzqTIFgpw,2,After being in here for over 15 minutes without being acknowledgement from any of the 5 sales agent present. I have no choice but to give a review. I brought my business elsewhere. The colour of my skin shouldn't justify the service I receive. This isn't our neighbors down south.,1.0,2978,9,1,0,0,1
Y09LDSlz4upxXWSG8gqrOg,02KfV5FqmjlWPCUYNSxN-g,YptFsV4f9qFnti8yzGcNNg,1,"Nicole at Salon West Largo is the BEST stylist that I have ever been to in my home state of Vt and my adopted state of Florida. She gave me a haircut that corrected issues that I have been having for years. 
Environment is clean. Maintaining COVID guidelines. Highly recommend.",5.0,3597,0,0,0,0,1
fcMcW965Q8mTr0N4LhmSGA,iDXsokm4Y-jsIaNJxtFMgQ,487YGb35SthVkMakBjGnxQ,1,Los mejores tacos de plant city ahora con más empleados la comida sale mas rápido y deliciosa.,5.0,3873,0,0,0,0,0
Tk9WLK-hF4RpzY4rr4wGBw,GYegPhHhar4MxoA1WrOA-Q,uBbhjkxcl_MStbWQkcQ_Xg,1,Very good General Tso's chicken and crab Rangoon. Delivery was really fast. Highly recommended.,5.0,2737,0,0,0,0,0
vliuAB1iwVdGDpVPryUxgQ,dj2cllsbz-ZZ6AoTsnfPpg,YX5GAkgoHcjMnAZW-4kKoA,19,Food was ok I have had better Mexican food other places plus it was over priced. Food alright.,3.81,5623,8,0,3,0,1
-1EsR7IaC1BcWV88tmTReQ,tbNxHrwS_uPHZL_k9fZw4w,y36s2lDcimRho8sh73UYFg,134,"I love this place. It takes me back to the glory days of buckehead GA. Best mexcian food in the area. If you are visiting you won't be dispapointed. If you are local why are you even looking it up you should already know.

Best margriatas. Great food. Greats service. Love this place.",2.86,4778,116,27,5,1,0
3KkJJS4GTTch8rBrWpB_pg,jnX06_p8zxmYkG44L9_m5A,blVg0jl61dS0EJQBVWKr6A,3,"Horrible. I got the top of the line package and the gal doing the car, daughter of the front desk wan, told me point blank that my car had too much trash and - next time - they wouldn't clean it out. 
No coffee and the place is always empty and dirty. 
Guess what there will never be a next time.",3.67,3921,2,0,0,0,1
-EGEKsDQkZd5AmBjcCub3g,F7EuGx19ChOlv__ov2G9bw,wbbXBDTs0IMYZx6UqwLvTg,216,Pulled up at 10 min to close and I was blatantly ignored by the scummiest looking employee...maybe he did me a favor.,3.53,4779,488,331,196,18,1
